"NOME";"tipo";"X2000";"X2001";"X2002";"X2003";"X2004";"X2005";"X2006";"X2007";"X2008";"X2009";"X2010";"X2011";"X2012";"X2013";"X2014";"X2015";"X2016";"X2017";"X2018";"X2019";"X2020"
"Região Metropolitana de Belém";"total_outros";83,3333333333333;77,9220779220779;97,2972972972973;92;85,7142857142857;91,6666666666667;80;90;94,1176470588235;100;85,7142857142857;83,3333333333333;84,6153846153846;88,8888888888889;87,027027027027;90,4109589041096;93,859649122807;81,4814814814815;83,7837837837838;92,8571428571429;87,6623376623377
"Região Metropolitana de Barra de Santa Rosa";"total_outros";50;0;100;0;87,5;0;91,6666666666667;100;100;66,6666666666667;91,6666666666667;90,9090909090909;100;87,5;71,4285714285714;100;90,9090909090909;83,3333333333333;100;87,5;83,3333333333333
"Região Metropolitana de Araruna";"total_outros";0;0;0;50;100;50;100;0;100;0;33,3333333333333;40;100;100;50;100;100;100;66,6666666666667;100;100
"Região Metropolitana de Aracaju";"total_outros";28,5714285714286;35,2941176470588;40,9090909090909;38,4615384615385;41,1764705882353;80;50;67,8571428571429;60;56;69,5652173913043;83,3333333333333;91,6666666666667;85,7142857142857;93,3333333333333;90,4761904761905;100;100;100;90;100
"Região Metropolitana de Apucarana";"total_outros";7,14285714285714;7,69230769230769;18,1818181818182;46,1538461538462;21,4285714285714;0;15,3846153846154;12,5;6,25;17,3913043478261;9,52380952380952;11,5384615384615;20,6896551724138;32;16,6666666666667;16,6666666666667;23,0769230769231;15,3846153846154;50;57,1428571428571;46,1538461538462
"Região Metropolitana da Zona da Mata";"total_outros";66,6666666666667;75;64,2857142857143;70;66,6666666666667;72,2222222222222;63,6363636363636;87,5;82,6086956521739;70,3703703703704;77,5;86,7924528301887;81,5789473684211;96,2962962962963;87,5;98,2758620689655;92;94,1176470588235;57,1428571428571;95,2380952380952;100
"Região Metropolitana da Serra Gaúcha";"total_outros";0;11,1111111111111;4,54545454545455;0;21,4285714285714;11,1111111111111;3,84615384615385;0;10,5263157894737;3,33333333333333;4,54545454545455;3,33333333333333;12,5;8,69565217391304;5,26315789473684;0;4,76190476190476;8;7,14285714285714;3,2258064516129;5,88235294117647
"Região Metropolitana da Grande Vitória";"total_outros";32,4324324324324;42,3728813559322;36,7647058823529;29,2134831460674;41,1111111111111;42,5531914893617;51,063829787234;59,2592592592593;39,344262295082;52,4590163934426;44,4444444444444;66,6666666666667;71,4285714285714;73,1707317073171;68,5714285714286;73,0769230769231;59,2592592592593;70,1754385964912;70,9090909090909;72,3404255319149;76
"Região Metropolitana da Grande São Luís";"total_outros";78,5714285714286;86,4406779661017;82,4561403508772;85,5421686746988;82,9268292682927;84,6153846153846;81,3333333333333;80,1724137931034;86,7052023121387;73,3333333333333;76,8518518518518;76,3358778625954;83,974358974359;88,6363636363636;86,7021276595745;87,5;85,5172413793103;87,1794871794872;81,3253012048193;76,536312849162;89,4736842105263
"Região Metropolitana da Foz do Rio Itajaí";"total_outros";2,56410256410256;6,66666666666667;5,55555555555556;5,55555555555556;3,33333333333333;10;5,55555555555556;4,76190476190476;10;6,89655172413793;15;8,57142857142857;4,76190476190476;4,54545454545455;22,2222222222222;25;6,66666666666667;14,8148148148148;27,7777777777778;9,09090909090909;27,5862068965517
"Região Metropolitana da Capital";"total_outros";76,9230769230769;75;81,3953488372093;78,2608695652174;88,8888888888889;75;62,7906976744186;72,2222222222222;47,3684210526316;84,4827586206897;86,9565217391304;77,4193548387097;64,7058823529412;66,6666666666667;81,25;100;94,7368421052632;100;82,3529411764706;87,5;77,7777777777778
"Região Metropolitana da Baixada Santista";"total_outros";40,3361344537815;36,4963503649635;32,7380952380952;29,3413173652695;40,6091370558376;39,7727272727273;40,1826484018265;37,2641509433962;45,1923076923077;41,8300653594771;35,5371900826446;42,9752066115703;60;37,7777777777778;39,1666666666667;52,6785714285714;41,9354838709677;46,4285714285714;53,125;55,7692307692308;46,4285714285714
"Região Metropolitana Carbonífera";"total_outros";3,7037037037037;5;0;0;5,88235294117647;4,34782608695652;2,77777777777778;10;9,375;9,09090909090909;0;13,3333333333333;0;0;0;0;0;0;12,5;0;14,2857142857143
"Região Integrada de Desenvolvimento do Distrito Federal e Entorno";"total_outros";66,3551401869159;65,3061224489796;71,3178294573643;68,1818181818182;61,1111111111111;74,8148148148148;67,2897196261682;70,3389830508475;75;71,900826446281;81,6666666666667;72,7272727272727;78,75;77,5510204081633;81,4070351758794;71,7105263157895;71,7557251908397;68,4563758389262;74,1721854304636;73,3333333333333;70,3703703703704
"Região Integrada de Desenvolvimento da Grande Teresina";"total_outros";57,6923076923077;66,4285714285714;70,5128205128205;77,0700636942675;75,4545454545455;76,6233766233766;83,8509316770186;84,7682119205298;81,3953488372093;82,7272727272727;79,1044776119403;80;75;77,4647887323944;87,4172185430464;76,7676767676768;73,1707317073171;73,4375;68,6274509803922;66,6666666666667;76,056338028169
"Região Administrativa Integrada de Desenvolvimento do Polo Petrolina/PE e Juazeiro/BA";"total_outros";63,6363636363636;40;58,6206896551724;55,3191489361702;36,1702127659575;48,3870967741936;53,5714285714286;50;78,5714285714286;80,5194805194805;82,6086956521739;88,4615384615385;85,7142857142857;88,3720930232558;78,0487804878049;94,4444444444444;91,4285714285714;91,1764705882353;88,4615384615385;92;96
"Aglomeração Urbana do Sul";"total_outros";14,2857142857143;12,1212121212121;4,22535211267606;11,8421052631579;10,5263157894737;7,5;21,875;16;7,89473684210526;9,09090909090909;12,1212121212121;25,9259259259259;9,80392156862745;8,88888888888889;14,6341463414634;6,81818181818182;7,14285714285714;12,5;15,3846153846154;10;0
"Aglomeração Urbana do Litoral Norte";"total_outros";0;7,69230769230769;2,4390243902439;9,52380952380952;0;4;3,2258064516129;13,7931034482759;0;2,77777777777778;5,26315789473684;23,0769230769231;0;0;3,84615384615385;12,5;23,8095238095238;10;0;0;18,1818181818182
"Aglomeração Urbana de Piracicaba-AU- Piracicaba";"total_outros";9,67741935483871;9,93377483443709;10,2564102564103;12,2302158273381;10,5263157894737;16,2337662337662;14,7727272727273;14,0845070422535;14,8648648648649;21,9512195121951;21,7391304347826;23,0769230769231;27,2727272727273;21,3114754098361;20,2898550724638;28,9156626506024;18,9473684210526;25,7575757575758;21,5686274509804;36;30
"Aglomeração Urbana de Jundiaí";"total_outros";9,09090909090909;14,0845070422535;11,5384615384615;17,8571428571429;26,7605633802817;11,9402985074627;14,5454545454545;27,7777777777778;23,8095238095238;13,6363636363636;32,3529411764706;9,52380952380952;14,2857142857143;8,33333333333333;13,3333333333333;12,5;35,7142857142857;15,3846153846154;5,26315789473684;45,4545454545455;13,3333333333333
"Aglomeração Urbana de Franca";"total_outros";12,5;5;16,1904761904762;7,59493670886076;19,4805194805195;11,214953271028;10;16,6666666666667;22,5806451612903;16,6666666666667;10,3448275862069;14,8148148148148;18,75;0;38,0952380952381;16;38,8888888888889;18,1818181818182;33,3333333333333;20;35,2941176470588
"Outros";"total_outros";25,8816497310221;25,7400555041628;29,4167550371156;31,4894581727499;33,4960730205901;35,9153439153439;37,6313276026743;41,0837908808785;42,6868408986703;43,6219431592862;45,9802275694833;46,8714011516315;49,991211109158;53,1021897810219;54,9290651145871;56,410792721188;58,7188612099644;59,5674300254453;58,9715233619021;60,8293713681986;62,2122905027933
